genes,TCGA-OL-A66O-01A-11R-A31O-07,TCGA-A7-A2KD-01A-31R-A21T-07,TCGA-AQ-A7U7-01A-22R-A352-07,TCGA-A8-A08B-01A-11R-A00Z-07,TCGA-E2-A572-01A-13R-A31O-07,TCGA-AC-A2FF-01A-11R-A17B-07,TCGA-WT-AB41-01A-11R-A41B-07,TCGA-GM-A4E0-01A-12R-A266-07,TCGA-C8-A8HP-01A-11R-A36F-07,TCGA-BH-A0BZ-01A-31R-A12P-07,TCGA-A8-A06R-01A-11R-A00Z-07,TCGA-A8-A08G-01A-11R-A00Z-07,TCGA-EW-A3U0-01A-11R-A22K-07,TCGA-GM-A5PX-01A-12R-A28M-07,TCGA-A8-A07C-01A-11R-A034-07,TCGA-C8-A27A-01A-11R-A169-07,TCGA-BH-A0DT-01A-21R-A12D-07,TCGA-A8-A0A6-01A-12R-A056-07,TCGA-A7-A6VY-01A-12R-A33J-07,TCGA-BH-A0C1-01B-11R-A12D-07,TCGA-A7-A4SA-01A-11R-A266-07,TCGA-GM-A3NW-01A-21R-A22K-07,TCGA-BH-A0BL-01A-11R-A115-07,TCGA-OL-A5RU-01A-11R-A28M-07,TCGA-BH-A0HY-01A-11R-A056-07,TCGA-BH-A0B5-01A-11R-A12P-07,TCGA-LL-A441-01A-11R-A24H-07,TCGA-BH-A2L8-01A-11R-A18M-07,TCGA-A8-A07F-01A-11R-A00Z-07,TCGA-A2-A3XU-01A-12R-A22U-07,TCGA-C8-A135-01A-11R-A115-07,TCGA-BH-A0AZ-01A-21R-A12P-07,TCGA-A8-A0A4-01A-11R-A00Z-07,TCGA-A2-A3XT-01A-11R-A22U-07,TCGA-A8-A095-01A-11R-A00Z-07,TCGA-C8-A26W-01A-11R-A16F-07,TCGA-BH-A5IZ-01A-11R-A27Q-07,TCGA-BH-A0DV-01A-21R-A12P-07,TCGA-AC-A2BK-01A-11R-A21T-07,TCGA-C8-A27B-01A-11R-A169-07,TCGA-OL-A5RZ-01A-11R-A28M-07,TCGA-C8-A8HR-01A-11R-A36F-07,TCGA-A7-A4SD-01A-11R-A266-07,TCGA-Z7-A8R5-01A-42R-A41B-07,TCGA-A2-A0CL-01A-11R-A115-07,TCGA-A2-A3XV-01A-21R-A239-07,TCGA-A8-A08X-01A-21R-A00Z-07,TCGA-E9-A243-01A-21R-A169-07,TCGA-A8-A0AB-01A-11R-A034-07,TCGA-BH-A18I-01A-11R-A12D-07,TCGA-E9-A1NC-01A-21R-A26B-07,TCGA-AC-A3TM-01A-11R-A22K-07,TCGA-E9-A1NG-01A-21R-A14M-07,TCGA-A7-A4SF-01A-11R-A266-07,TCGA-AC-A2QH-01B-04R-A22O-07,TCGA-3C-AALI-01A-11R-A41B-07,TCGA-A2-A0CK-01A-11R-A22K-07,TCGA-B6-A402-01A-11R-A239-07,TCGA-BH-A0C3-01A-21R-A12P-07,TCGA-A8-A08F-01A-11R-A00Z-07,TCGA-C8-A12Z-01A-11R-A115-07,TCGA-BH-A0BW-01A-11R-A115-07,TCGA-A8-A07G-01A-11R-A034-07,TCGA-S3-AA15-01A-11R-A41B-07,TCGA-A2-A0EP-01A-52R-A22U-07,TCGA-GM-A2DA-01A-11R-A18M-07,TCGA-C8-A134-01A-11R-A115-07,TCGA-S3-AA10-01A-21R-A41B-07,TCGA-MS-A51U-01A-31R-A266-07,TCGA-E9-A2JS-01A-11R-A180-07,TCGA-OL-A5RV-01A-12R-A28M-07,TCGA-BH-A0DG-01A-21R-A12P-07,TCGA-S3-A6ZH-01A-22R-A32P-07,TCGA-BH-A0W5-01A-11R-A109-07,TCGA-BH-A18H-01A-11R-A12D-07,TCGA-GM-A5PV-01A-11R-A28M-07,TCGA-EW-A2FR-01A-11R-A21T-07,TCGA-BH-A0B7-01A-12R-A115-07,TCGA-BH-A0EA-01A-11R-A115-07,TCGA-A2-A3XY-01A-11R-A239-07,TCGA-A7-A4SE-01A-11R-A266-07,TCGA-BH-A0DI-01A-21R-A12P-07,TCGA-GM-A2DB-01A-31R-A18M-07,TCGA-A2-A0CO-01A-13R-A22K-07,TCGA-A8-A08C-01A-11R-A00Z-07,TCGA-BH-A0B0-01A-21R-A115-07,TCGA-BH-A0C7-01B-11R-A115-07,TCGA-BH-A28O-01A-11R-A22K-07,TCGA-S3-AA14-01A-11R-A41B-07,TCGA-S3-AA0Z-01A-11R-A41B-07,TCGA-A8-A086-01A-11R-A00Z-07,TCGA-A8-A08O-01A-21R-A056-07,TCGA-AQ-A04H-01B-11R-A10J-07,TCGA-C8-A3M8-01A-11R-A213-07,TCGA-EW-A424-01A-11R-A24H-07,TCGA-AC-A3BB-01A-21R-A19W-07,TCGA-GM-A3XG-01A-31R-A24H-07,TCGA-A2-A3XS-01A-11R-A22U-07,TCGA-A7-A4SB-01A-21R-A266-07,TCGA-E9-A1N6-01A-11R-A144-07,TCGA-BH-A0W7-01A-11R-A115-07,TCGA-OL-A5S0-01A-11R-A28M-07,TCGA-LL-A7SZ-01A-32R-A352-07,TCGA-GM-A2DI-01A-31R-A18M-07,TCGA-E9-A3X8-01A-31R-A22U-07,TCGA-C8-A26Z-01A-11R-A16F-07,TCGA-D8-A3Z6-01A-11R-A239-07,TCGA-BH-A0H5-01A-21R-A115-07,TCGA-AC-A23G-01A-11R-A213-07,TCGA-A8-A07J-01A-11R-A00Z-07,TCGA-LL-A9Q3-01A-11R-A41B-07,TCGA-A2-A3XZ-01A-42R-A239-07,TCGA-S3-AA11-01A-31R-A41B-07,TCGA-GM-A2DK-01A-21R-A180-07,TCGA-LL-A740-01A-21R-A32P-07,TCGA-LL-A50Y-01A-11R-A266-07,TCGA-E2-A1IE-01A-11R-A13Q-07,TCGA-EW-A1OY-01A-11R-A144-07,TCGA-E9-A5FK-01A-11R-A27Q-07,TCGA-E2-A573-01A-11R-A29R-07,TCGA-AC-A2FE-01A-11R-A19W-07,TCGA-OL-A6VO-01A-12R-A33J-07,TCGA-AC-A2QI-01A-12R-A19W-07,TCGA-GM-A2DO-01A-11R-A18M-07,TCGA-GM-A2DH-01A-11R-A180-07,TCGA-C8-A131-01A-11R-A115-07,TCGA-C8-A26X-01A-31R-A16F-07,TCGA-BH-A8G0-01A-11R-A352-07,TCGA-AC-A62V-01A-11R-A31O-07,TCGA-E2-A3DX-01A-21R-A213-07,TCGA-AC-A2FK-01A-12R-A180-07,TCGA-AQ-A54O-01A-11R-A266-07,TCGA-E9-A1NI-01A-11R-A14D-07,TCGA-E9-A1RI-01A-11R-A169-07,TCGA-PE-A5DE-01A-11R-A27Q-07,TCGA-OL-A5RW-01A-11R-A28M-07,TCGA-V7-A7HQ-01A-11R-A33J-07,TCGA-A8-A08I-01A-11R-A00Z-07,TCGA-A2-A3XW-01A-11R-A239-07,TCGA-E9-A227-01A-11R-A157-07,TCGA-A2-A4RY-01A-31R-A266-07,TCGA-A8-A09M-01A-11R-A00Z-07,TCGA-A7-A6VV-01A-22R-A33J-07,TCGA-E9-A1N3-01A-12R-A157-07,TCGA-BH-A0BT-01A-11R-A12P-07,TCGA-A8-A091-01A-11R-A00Z-07,TCGA-GM-A2DL-01A-11R-A18M-07,TCGA-GM-A2DC-01A-11R-A18M-07,TCGA-A2-A3XX-01A-21R-A239-07,TCGA-A7-A5ZV-01A-11R-A28M-07,TCGA-XX-A899-01A-11R-A36F-07,TCGA-E9-A1NE-01A-21R-A14M-07,TCGA-A7-A6VX-01A-12R-A33J-07,TCGA-A7-A3RF-01A-11R-A22K-07,TCGA-LL-A8F5-01A-11R-A36F-07,TCGA-LD-A74U-01A-13R-A33J-07,TCGA-AC-A3YI-01A-21R-A239-07,TCGA-GM-A2D9-01A-11R-A18M-07,TCGA-GM-A2DF-01A-11R-A180-07,TCGA-A7-A6VW-01A-21R-A33J-07,TCGA-AC-A2FB-01A-11R-A17B-07,TCGA-OL-A66I-01A-21R-A29R-07,TCGA-A8-A092-01A-11R-A00Z-07,TCGA-BH-A18F-01A-11R-A12D-07,TCGA-GM-A2DD-01A-11R-A180-07,TCGA-AC-A2QJ-01A-12R-A19W-07,TCGA-AC-A2FG-01A-11R-A17B-07,TCGA-C8-A26V-01A-11R-A16F-07,TCGA-E9-A1R2-01A-11R-A14D-07,TCGA-A7-A5ZW-01A-12R-A29R-07,TCGA-BH-A0DX-01A-11R-A115-07,TCGA-A8-A09D-01A-11R-A00Z-07,TCGA-A2-A4S2-01A-12R-A266-07,TCGA-OL-A5D7-01A-11R-A27Q-07,TCGA-A8-A082-01A-11R-A00Z-07,TCGA-A2-A3Y0-01A-11R-A239-07,TCGA-GM-A2DM-01A-11R-A180-07,TCGA-A8-A08P-01A-11R-A00Z-07,TCGA-AC-A3W5-01A-11R-A22K-07,TCGA-A8-A07I-01A-11R-A00Z-07,TCGA-5T-A9QA-01A-11R-A41B-07,TCGA-C8-A1HM-01A-12R-A137-07,TCGA-S3-A6ZF-01A-32R-A32P-07,TCGA-4H-AAAK-01A-12R-A41B-07,TCGA-A8-A075-01A-11R-A084-07,TCGA-E9-A3HO-01A-11R-A213-07,TCGA-S3-A6ZG-01A-22R-A32P-07,TCGA-A7-A5ZX-01A-12R-A29R-07,TCGA-GM-A3XL-01A-11R-A22U-07,TCGA-E9-A3Q9-01A-11R-A21T-07,TCGA-BH-A0DL-01A-11R-A115-07,TCGA-LL-A5YO-01A-21R-A28M-07,TCGA-E9-A6HE-01A-11R-A31O-07,TCGA-BH-A0E9-01B-11R-A115-07,TCGA-OL-A66P-01A-11R-A31O-07,TCGA-A2-A0CR-01A-11R-A22K-07,TCGA-EW-A1P3-01A-11R-A144-07,TCGA-LL-A440-01A-11R-A24H-07,TCGA-GM-A3XN-01A-12R-A22U-07,TCGA-BH-A0AV-01A-31R-A115-07,TCGA-EW-A2FS-01A-11R-A17B-07,TCGA-C8-A1HO-01A-11R-A13Q-07,TCGA-BH-A202-01A-11R-A14M-07,TCGA-Z7-A8R6-01A-11R-A41B-07,TCGA-GM-A2DN-01A-11R-A180-07,TCGA-A2-A0EW-01A-21R-A115-07,TCGA-A8-A097-01A-11R-A034-07,TCGA-BH-A0DD-01A-31R-A12P-07,TCGA-LL-A73Z-01A-11R-A32P-07,TCGA-E9-A226-01A-21R-A157-07,TCGA-D8-A73W-01A-22R-A352-07
ABCF1,6.9450847493868,6.24530331637455,6.95018202437025,7.14272321434239,7.01675096858335,6.28903479844419,7.18620269259078,5.69853707597194,6.74165058986857,7.72662491591815,5.98372029016864,6.62849530501393,7.24829152619923,6.282369008106,8.1198059001962,6.64960927685033,6.2066459159917,5.77096880795119,7.41746823791386,6.69277357701809,6.52212468783243,6.3479946390695,5.94243583275191,6.56174307780701,7.04939775044336,6.23517803762916,6.78388662548373,6.73764293064615,7.27665844002318,7.72459555792703,6.99056205645208,6.26569678147579,6.61755872275561,7.45575588570233,6.43538561260839,6.446323196166,7.40228691148663,6.66534148272713,7.72484981832033,7.78544075651376,7.35039039184941,6.45452461374121,6.53728888990851,6.61801118559366,6.45769755190996,7.80460919537884,6.56451776251158,6.35473899069116,6.92166032733312,7.00080015972647,7.55745840435528,6.83904439301602,6.67071452811018,7.34026280551628,6.61517035918305,6.69708160770748,6.52215608135801,7.16473628557565,6.52695501842076,7.38520912110497,7.00850311079938,7.02745268371257,6.6841435627378,6.88528492634427,6.36935356269218,5.60793469807273,7.87610256362495,7.59781984182502,5.48701525790044,7.55210017674555,6.0221522185308,6.61659571046319,7.28370574049416,6.23967441133417,6.75834507765367,6.03828976755252,6.60412428585052,6.60757537971533,6.1797195198595,7.38116749677236,7.41250925872161,6.7087990166279,5.80765709147742,6.09424974807589,6.94507524861128,5.79674378665367,6.75352342868214,6.01952777623054,6.88688692628661,7.66831299111919,6.727732408386,6.85294498977391,6.97376603726044,6.68088706569928,6.43260089033186,6.42250648870249,6.27914684109716,7.08693750230016,6.17481333574528,6.64247726122477,6.66115585739223,7.76501336525513,7.1861556210096,6.53022084530198,6.30956490451521,6.66901128290827,6.63316557292688,6.58535630848987,6.19267704183484,5.9723855079823,7.02201572824214,6.93450682546754,6.89173599632481,5.72110413864068,6.05538141364995,6.72338225321236,6.7221301818899,6.63135516350351,6.45422731198874,7.18890131740316,6.4187578480438,7.49867517545407,6.59437391158568,5.73793203045624,6.76724905795132,6.49786986794789,6.57904810594166,6.04028009590458,7.23610394581296,5.96384536315352,6.23674649517366,4.73102674651142,5.49033114331901,6.2747141665513,6.56574911967986,7.62508891082518,7.32100337180333,6.56282586178162,7.0862305396308,6.3988839541363,6.18874940414042,6.27173989074754,6.86933221111144,6.69585700270982,7.44757262877699,6.32593275876526,6.54386778581815,5.75922724113224,7.62842161721453,6.3705429297499,6.35466817459017,6.11302499569005,6.48007121354723,6.70499217778768,6.53618061842722,6.39991308067164,6.88422105960952,5.86537211097452,6.52017057497732,8.06757740509431,6.51286823386772,7.55923825662137,7.21667825909257,6.73197194816846,6.32664623575968,7.43167452425553,6.41076619277301,6.88481854544506,6.33789405614214,6.29041688075601,6.26103633198957,6.4265070725851,6.42298994219525,7.6283860735394,6.87820013135219,7.56288518374879,6.76554746265161,6.81049899212134,7.06067200880477,7.62360994845584,7.47179158870897,6.90096797375389,6.64129120996945,6.44636342820437,7.09665570546489,6.43145296060852,6.40881352904808,6.13414905977243,6.46033961877854,6.00315262683597,6.80700517956885,7.02358824085066,7.36288258989436,5.83961078438032,6.79766575965944,6.50722793978131,5.80082451849837,6.0255646223616,6.03101041705378,7.63936757096723,5.94020100851612,6.95007788843932,6.54454972625089,6.79085126960442,6.27028044901796,6.09647775873212,7.02745147577968,6.82660390459172,6.52076408549693,6.26788405665672,6.58035748269731
HSPB1,12.469494701792,8.77953984179421,7.8344439520684,7.3644533204118,11.7016419867234,6.55639319821621,10.4446328701694,9.33934157951076,9.76596296113463,9.84794814213716,9.2316644793923,9.57437818480421,7.21635571289203,8.38157078484056,4.95678103320041,7.74466243428161,8.75249538420023,7.17261712422231,8.60637631766718,8.06974184730555,9.31930000319555,9.40365341500066,7.65959271476594,9.0334132110322,8.51714756383897,7.92468544580324,7.79384967222927,8.75076641918625,7.8504940272621,11.4669072130887,8.26059143320347,8.83161210934139,7.95016185837324,7.02483569087631,7.73305847486927,9.16517992451601,8.95606324891402,8.0084411507961,7.18888564571946,7.5742840188498,9.88683719751474,8.67715419222948,8.26121105774073,8.84275930477924,8.02491698711999,9.25921426327616,9.18532856749512,6.31937534991391,7.24646959118515,8.22438110441919,8.96234691130391,10.5678511793839,8.81252797453733,10.4907958906426,4.42775854930141,9.54997843282193,8.94424730138035,8.3644028522899,8.73766602126671,9.0469241386434,8.12320844808836,7.51214645962239,8.65213612052192,7.70395844743874,8.76937271674047,9.34625756078895,7.9991663155936,6.6492118529424,8.35560259283575,10.1287860807589,9.33124183578252,9.72064367392111,10.8405249728207,7.31816658050092,10.5502210008817,8.79835626198768,9.45463096222939,7.34294251684766,7.40557248153913,7.48220750974096,7.68260989864134,8.06999965594463,11.2459037655576,8.59420389525391,7.53197867235044,7.16294695612232,8.7756341432615,8.20131931799616,7.90408656929896,5.50978652633732,9.53054591379641,9.75376481243376,9.87230713443189,8.99211441163855,9.32363535789014,9.95311018331513,8.67987701118558,8.31378610770041,10.1411155866292,9.74744107710686,8.54992521445103,9.05062101591096,10.9204422794174,7.80096200054149,11.5200773027341,10.3219246115618,10.4310355480086,7.28439410442607,9.54070583760028,7.54362064856397,11.3708207022641,7.59378048945959,8.80753130138156,11.023845885311,10.7663538187087,9.12418059140711,8.87928876077713,9.55426491976799,10.5313028723439,6.97215190775428,9.52893232698975,6.30446186114804,8.27546378134233,8.90371547964808,7.22447003334816,7.62439461657488,8.99178453945819,7.78071349534635,11.1199440077029,8.44791348632666,6.19544223414937,11.9261087947399,10.1445987947948,7.99641548839934,8.98607528672837,9.14352109595788,11.8829650203794,5.8882105398298,12.2512667652231,7.35438980070103,7.36190829424777,9.81470668403386,8.92476068186417,6.84529852253143,9.45606983444017,8.32729852239657,9.68782049888449,10.4837675437825,8.85343617403438,9.77963670558044,9.37463612174581,8.91136731589688,9.35378005784572,10.7063977773286,9.56289206863318,7.87777867541259,8.14142442949594,9.83328757065454,8.54242108915567,9.66070472755294,6.57891841602074,8.0904055113118,9.15310367039796,8.27761159866517,10.2792424156313,11.4523222184287,7.16618188553747,8.82921160292431,8.55301856673705,7.72951275954612,9.27728487461311,8.9463586445329,9.76251791041494,9.3433784645031,8.98035038290753,10.3485874534156,8.12069671965337,9.9261013859641,8.55754195459003,8.9676560863845,9.68847308314703,8.29470331188861,9.57129553324285,7.24486227039048,8.46617829130784,9.50550572174599,9.0646770789352,8.00932660989249,6.98073074377216,7.59020153922726,9.42973642995003,9.03774670348774,11.488954172258,7.33912181492479,11.1147485808508,9.29382762720503,9.94998281566914,8.30368023713286,9.63276520438355,6.6795548272136,10.046656856236,8.77781591620637,7.72530364820904,10.4633755380262,7.41679593142171,6.88877129734335,8.11201096668953,8.88187332460474,8.2165087803615,8.05185864595241,9.12693983653077
HERPUD1,6.91575654780167,6.49846258057571,7.64601628743351,6.1591553552728,7.33228235885451,7.1338278674204,7.01806042384426,7.23876621033824,7.92310429416547,6.69101202614775,7.3428737260017,6.03407115629086,6.97198466739053,7.17109738734261,6.16086788828858,7.21006773505874,6.51634354519916,7.30578596096919,7.56385643402697,6.64302479452738,6.54279069403347,6.94351470227718,6.90660375385108,7.48324839005221,6.84127725867277,6.08784376739195,6.87538921569844,6.5237246116578,6.11391865489863,6.20589840676967,7.23048488479909,7.47073881419283,6.84431173234127,6.18136098637988,6.02728927431737,6.50579610620092,6.04441547629937,7.10670763483144,5.6310101594171,6.70007681085028,7.58454856634892,6.56847037715762,7.36489609190912,7.03209023589193,8.29034723617708,8.51648326613752,8.4971425470984,7.70486366668425,5.80918363705439,6.95089178702286,7.69558617366828,6.00577485210986,7.40706967849275,7.66951861687074,4.79035626755165,7.49097969181555,6.35343924438058,6.23934414085306,6.58679649387924,7.71661599606991,7.01168202073445,7.14726401898165,7.43276071000814,8.96241223130225,7.04660304134207,6.31829636883875,6.36038873908435,7.31245059664607,6.65271032838227,6.30458501873153,6.50237616452422,7.20202948457936,8.06946743288255,7.21328850397761,7.46081271359739,7.04582133385906,7.60276888137424,6.99955903166096,6.58916923190087,6.60050404105236,5.92551056711098,7.30517246192881,5.94534409880528,6.72897212241581,6.24875754594943,6.66745388625038,6.75993664503053,7.14763369310915,7.85971022346468,5.61513453974183,6.36852550402205,6.28145739593461,6.99693700732885,6.85439216862767,6.84065831521508,6.88821975058297,6.94642144641749,7.47727555933005,6.70160443112304,6.66007655804948,6.90920151959373,6.63882587933393,8.89349843621202,6.95964295647726,6.68946379257327,7.90113658028121,6.27708279446251,7.93420979305379,6.74033511603709,6.85674843626155,7.47937346536281,6.85840078839852,6.59326632991371,6.74925117040852,8.60097142391747,6.51622660237037,6.41680413581167,7.17195867101237,7.02725589773182,7.0483447306428,6.44053494973727,5.59770348213295,6.8968505953997,6.899433226963,6.54078228441062,7.12944217626601,8.56854271580487,6.94261393137412,7.47696185287397,7.39672195564804,7.0689515399045,7.17037195369815,6.72834016922257,7.13244565846903,7.49799052856226,6.23228935771001,6.02052861308627,7.92646855693341,7.05817953938883,6.84004672542821,6.53942210424027,7.42175809811106,6.69932440890834,6.747716619259,6.71999749799931,6.83082788561676,6.8917595730665,5.62849976492973,7.26356976228799,7.91671021379097,7.06276153934369,7.08680844449315,6.94535476176611,7.55754405511618,7.50107825112454,6.2498320346679,6.42415101975561,6.45330772565397,7.82728629573072,6.08488552228692,7.61950115069138,7.51853566433218,6.58290350582528,6.31399658772899,7.48271984361012,7.00079114410337,7.10627843121278,8.2379371351582,6.35543305346432,7.05899197866136,7.25846255084922,6.94819886271875,6.81996838268083,5.93734921251408,6.95789276939346,6.37862804751961,6.98188811914719,6.72289646290571,7.09296080128109,7.86076359053734,7.61666781367147,6.94747837309678,6.42365663693775,7.09439071470167,7.22085500828822,5.45632599054055,6.35678143541397,6.7270853759389,6.65020617615065,7.71387636676757,7.0076453420155,7.76373585515293,6.63719661873291,6.82190437226518,8.7445594866548,7.06038581168596,6.31240477866605,6.56568921041245,6.70745785244865,7.08203628197286,7.55938483883844,7.36595747641336,7.25323215223907,5.64604028823795,7.44851459689256,7.25323483288411,7.91534740474888,6.40482205824939,6.87095138027665,6.84944253171195,7.32407342451451
LOXL1,6.78334685699627,5.38100826282498,6.91581628748969,5.22765409013618,5.93588821025158,5.89976321947933,5.61668333910208,6.4178717305213,5.04432812038543,6.51741257957746,6.0322606158601,5.38196403491671,5.56844231271308,7.48642715094467,3.50172020462168,3.46102369576579,6.11135524486071,5.27045765819898,6.18856015940136,6.22823485026139,7.31541882441279,5.74923210632573,5.8452008082667,5.2905354833863,6.61077933408855,6.25361845708841,4.96842937150889,5.9801303475802,5.48075166921421,4.36557567243567,6.11990743713338,7.51690600484208,5.22865294240747,4.69925915518684,5.64407671252676,6.7206499543582,6.29418910122421,7.13114191744734,2.97765496190555,2.50308518835829,4.55048883784877,6.73487521283413,5.44648997033895,6.01032870461474,6.4722780284985,6.69900050475312,6.29476644733908,5.40487752130522,5.40252845010287,6.39329379650131,6.17042533561427,7.50150756383043,7.93002386703362,4.98750762056219,4.32976772954876,5.81770732479318,6.35032863184585,4.79956258738075,5.89064900806808,5.41732177735675,5.08512532186005,4.02988128555292,7.0129480568431,5.69119619712644,6.751624677117,7.42891577545828,6.42899427175868,4.93288199401354,6.77819543246267,5.58165315359558,5.48498916936945,6.61046832110057,4.11180556643083,6.03955879077546,5.06624121758611,4.60106521175825,6.81968680834891,6.01148110904275,5.94526697221932,6.66034657200562,6.26009224587316,7.10557223330989,4.30337049797866,5.906099618141,5.07764096084303,7.26389194027897,6.11456693027137,6.85757011975606,7.17352961803884,4.53342131286757,5.98333802697281,6.00475864501189,4.86378133626199,6.18064369541375,7.02953990862126,7.17022328160568,5.14693708725376,5.70190766115848,5.28122999153248,6.11078632175102,7.3046451622467,6.26344803314948,6.17191080384713,6.09652551947686,8.49952634767774,5.16862880653865,6.28989364374976,5.58535504857654,7.81816766401184,6.6905922234543,6.72321785532475,5.47320767757146,5.09154122533762,7.00627275617643,6.07384700794521,6.02562859875638,4.89628042296334,4.83692294491225,6.84390203891887,4.5290199924208,6.71582006733331,4.38822703411481,6.35878762079356,5.49081123422314,4.48313454588078,5.62171333358041,5.6181905601794,6.59377621169851,6.67078990303325,6.74069220247398,3.38808005697157,6.62872556661325,6.07536693194727,6.98542236422713,6.11858967554323,5.47248372250267,7.12776953435345,3.21716156873374,6.48136672585575,6.34281971403548,6.01259432674898,5.45913582561538,6.71035897962448,4.62730187451412,6.36977913243026,4.76470827138681,6.92104825294808,5.4561087623491,5.03689353770403,4.15868989823494,6.21864948130086,5.89631859416817,6.15109043784602,5.41529339937786,4.27114991802001,6.42972841489835,6.53794184239149,6.70927554189792,6.27287603501385,4.88104584980941,5.16495767886743,5.78540620966851,5.11090482728825,6.43127916189896,6.59569214843776,8.37305473326382,5.27882670303006,5.17081417199831,5.87402709641335,6.83871219996138,7.27954746339883,6.42744481620069,5.85677522358481,4.34165394088313,6.45369899206534,4.48308313649217,4.23408847697439,5.00394357392791,7.84665179072182,5.88143347222591,3.7358695608629,4.01316346912416,5.34327104966203,7.47952678335471,6.46158052605069,5.65400750769627,5.63250619026885,6.86340989550987,4.35055162648295,5.65198949922662,3.12259593504531,5.91411476482801,7.50545428983769,4.5208655097059,6.38548946988859,7.07050733286839,6.52145483186479,6.1938443265743,7.22748040681434,6.78396563673005,5.64364311677702,5.16725814327768,5.10907038864008,6.14703002067737,5.92076307577994,6.29694618016853,6.22753680584684,5.060787905394,5.80128646527893,6.12648661165633,5.35722568562704
SLC25A4,6.23754873902279,4.0503241838042,3.96732412833396,4.53391996766784,6.9961909008825,4.28210685449261,4.80594900797803,4.52343749643753,4.51891619967082,4.59966736791502,3.7833536993504,4.26256700844112,4.04714479996422,5.70222183291324,4.45801032552796,5.77368998437721,4.4219745278088,4.70705480626196,4.7259278345806,4.94271302515664,4.52074500623517,2.66895875154956,4.89324367488552,5.30642424169576,4.50245023231026,4.71715429243681,4.11965536770866,4.96919156951769,4.59501141439034,4.96001722448816,5.88797009124498,5.24668604096147,5.35748812209785,4.0382324003619,3.73570316644937,4.72525105175106,4.95179843365878,4.45123625690965,4.54220038620345,3.54323606994544,6.12761824203669,4.2456968102457,4.10642811846549,5.21487969863791,3.90569643972455,7.0515756010915,4.54751779508551,4.546281610312,4.89135189860737,4.7503640844158,5.65088825221356,5.31200873781041,4.97162458375351,3.68583832767866,3.06077982196835,5.61981520519722,4.22785829430519,4.16377637521361,5.0427149015096,4.68141029081842,5.74885975816804,4.8498645661191,5.16049645884922,4.3793435159671,4.30725585516507,3.86173131846446,4.90824907571227,4.55302849817703,4.82007625017487,4.50310526793511,4.81864214262845,5.23910078657918,5.12566906756997,3.8028044364129,5.26408539884568,5.72492391185082,4.70553007619963,4.08746432151459,4.76769135866946,4.90853830598779,4.84670075741675,4.51393043987331,5.69057427207182,4.31757614688882,4.59584174976486,4.14762067099234,5.93739241172249,4.77884096721579,4.50203021566555,3.93490894418292,2.83689399071487,5.26479348891582,5.69908045579028,3.58567288599358,5.30637836050194,4.59314261994749,5.47577253708091,4.34704133536244,2.7644436270522,5.16997176862379,5.16579866101347,4.56521913912549,5.97045746761136,3.09757528455138,5.2289014974117,5.48884819907885,4.75540054543964,4.42877153656034,4.51443003302337,4.28943497132355,6.28120054133903,5.8200665071791,4.89703732117112,5.39072940174524,5.85330499092943,5.99049145301589,5.91319501765461,5.43497928972582,4.56318824468038,4.01015089386107,5.2671636677094,4.1417134783543,2.5414986017803,4.01108908524828,4.91087498202217,2.57621749686116,4.52608827517211,4.7632592230441,6.04420058883149,4.4722485160227,4.61795245436808,5.53759357477504,4.95205110139818,5.13157105944735,4.19166873095086,5.41200849502787,5.44962882296512,4.12154735400782,5.27110892445091,3.88644545239782,4.3150685307286,5.44988615367798,4.4350329665084,6.39372505354691,4.37516494575009,4.94639015028792,5.28306981188323,6.25543843397088,5.65427219636237,3.96030973058086,4.075233668985,4.05724120227299,5.26496614513171,6.70475070183895,4.98300618153042,4.46539683124268,4.71515759894581,5.283737544597,4.63997992877908,4.81680616085099,4.46252089878931,4.19507564702079,4.97055484246337,4.63654139304051,4.71920456930133,3.77814042016251,4.76609954503352,5.40833362227049,4.88076339259778,4.87260242297739,4.84074756002182,5.42585809248984,5.33073845954576,4.03848167893856,4.79984081503507,4.31991820875516,5.70972814331575,4.31564524669213,5.76472377525164,5.51960789380296,6.04285200299617,3.14559381318843,5.24780355440279,4.95914652259158,4.81912627438572,4.35339259574119,5.04185246464479,4.74898913025115,4.70143308791602,4.43141957662068,3.99406371029296,4.89945331896219,5.79624843718509,4.41985803192743,5.56155894404189,4.7266076924058,4.73306560937391,3.99112402399996,4.59416629838017,3.60639706094315,5.65199644956009,6.40268294768031,4.59542629669874,4.11028427106367,4.89142589597129,4.58948537590136,4.67896544210867,4.6639304280309,4.57346928397973,4.33004942074159,2.75584767819585
