Gene,AB521M,AB551,AB555,AB559,AB580,AB630,HCI001,HCI002,HCI004,HCI005,HCI006,HCI008,HCI009,HCI010,HCI011,HCI014,IC006,IC007,STG139,STG139M,STG143,STG195,STG201,STG282,STG316,STG335,VHIO006,VHIO039,VHIO089,VHIO093,VHIO094,VHIO098,VHIO102,VHIO124,VHIO131,VHIO161,VHIO169,VHIO179,VHIO244
DDR1,10.0965284341186,10.2781220875344,11.0657745190085,8.8463699839978,10.980854302879,8.25285130884943,10.0069274990596,10.8282645200391,10.8791128061618,11.2122426009107,10.7013943929313,9.82053499736472,10.9861073770214,10.0636958964901,11.6871976608938,10.7194594495732,10.0928991259725,10.1442078981611,10.3232115939409,10.473109893987,10.9529462946632,11.0697231163309,10.1057275681954,10.0178418560513,9.10332042564161,9.93941776999964,10.2973824196706,9.96602520227439,10.3623015441367,10.1773767912733,8.93811018663033,9.8972971261654,10.1767139990545,10.8227662625976,8.88196423433517,9.3265557537152,9.31142560083745,8.98047236570759,8.89528550234671
PARP2,8.19177597494167,7.93458466255951,8.649331373017,8.9682927379887,9.36098959728298,8.73117707424688,8.58426131576859,8.07340360521297,8.27543154005474,8.27579896244556,8.14283387948411,9.03563463983157,7.76070552650765,7.72919029213151,8.49431096020057,8.5666014303821,8.31072490834931,8.5179497410858,9.37076404048258,9.70305766697484,7.95487532094501,7.98506316616237,8.17228465047859,7.94419655167007,7.91716275640548,8.27601078607883,7.29296731029674,8.26248169791143,8.6317600012406,8.32035416772752,8.39387283720732,8.54519157067706,9.30915991900627,8.68698044243998,9.00164021271294,7.92521298345001,8.2712154034067,8.23200763420169,9.41171038164812
GSTZ1,7.42088819157971,8.09193956478117,7.96608709827291,6.78287335524631,8.70591624757561,6.99560640290124,6.74699120162426,7.37518239305324,7.0546345805075,7.56021577828694,7.64945499420294,8.90729826908022,7.57356459469873,7.5206659592285,7.02546439568206,8.98622369595684,7.16755691305818,7.23060858905514,8.28054151703546,8.48784550936711,8.71421177970985,7.59899515396549,6.60771909811907,6.7592057995815,7.45462376187175,7.36859357607781,6.88574557276391,6.73964155050411,7.60608566371952,6.86026688424466,7.17961558796184,7.21276459875628,7.61984908966602,7.22209297843707,8.55547301948094,7.52186883883441,7.54291249240885,7.62373412286729,8.45272140465752
MACF1,8.36766898071099,7.8809495008464,9.21714196330096,9.10256435372663,8.80643241050914,8.15625871804338,8.62057323338366,9.2446954000263,8.94542146819611,8.92154943264659,8.14044212616185,8.73185973144687,8.09675617268079,8.72527012188973,7.99301732484831,8.14951764188863,7.77185732845516,8.48902317125335,9.02312132901061,9.0831242882153,9.15911311710178,7.74353584248087,8.82409575492011,9.02245951648472,8.4986885837849,8.59646082131471,10.2388932657663,7.5545212080061,9.69247702486893,8.50736099416836,8.85476811053789,8.50871375310597,8.4118945980296,9.75227472434481,9.47184559798275,8.58378961333437,8.53799719464411,7.8441656031392,7.9530049759179
BHLHE40,5.70386427494023,9.94350880393359,10.9738920196497,10.4750694985245,10.4733858616668,9.35309349677659,10.535962547231,10.7529385712653,7.46843049923187,12.1480253578029,11.6872282290212,10.4249655846505,12.3642615969501,11.9828835964193,12.4485242627405,10.2163693712803,11.7143845443632,12.3176056839319,10.9299757697179,11.4722372883016,10.5134226969122,10.9752732728421,8.98089292112881,9.86438915278257,10.154200782166,8.88946396931608,12.2197859616994,11.2944417158847,11.3847414098501,9.88846524622604,10.4593625552542,11.6513079328767,9.98316474810582,11.8957595358833,12.0838060605893,11.2826479936064,12.06684767542,11.5046037374723,10.3910344541533
PLOD3,9.09193732442235,8.52130222662864,8.30284310801158,9.11808405106951,8.73083956705871,8.40390059707521,9.83557176832519,10.1317115479367,9.93174024880932,9.14647747679822,8.30771308869399,9.08975940169327,9.540482925862,9.83370630552754,9.13733924165206,8.9220151167055,9.6466581164292,8.91351032946964,9.63852647875589,9.80041741403481,9.28555266055215,8.89999896756943,8.72754863013896,9.21987073099793,9.79699620948746,9.48482080467303,9.40962700850474,9.04817567776953,7.30428742785318,8.29503764676373,10.9080291359245,9.51162914683052,10.4589453446493,7.59645550920521,8.74843779599462,9.06180029098839,10.7564456409627,11.0932138271907,9.29011710790606
ADO,9.12677539520753,9.02961523039373,9.09556568099696,9.26955220572173,9.2009964414725,9.30868772034703,8.90905296767977,9.1275252769234,8.11980099900683,8.77286500509398,8.87699575925471,8.70336635240326,8.64511272119797,8.17033384766531,8.9446889530015,8.74664207803926,8.76399645011036,8.55245224409889,8.70294112179399,8.89927467185641,8.75314565615972,8.64437851804331,8.23300399778608,9.32848273073185,8.45629374722011,9.1300467137519,9.03824649396263,8.38605755987612,7.93316684296772,9.10921470431086,8.74270669837886,8.76949050910745,9.39617932574279,8.45137651688746,9.2704951180383,9.14935566110447,8.79387815914425,8.55389884311821,9.28212981613533
ITGAE,9.04181215155974,8.77607645891418,9.41269619213508,9.35815741209304,9.82404927834089,9.92691192136476,8.04695647872448,9.19265376709893,8.53352564706576,8.40028520541459,8.5007657301914,9.45986801492343,8.31608332565105,8.87027775783674,8.17374829871356,8.81453526389097,8.38218858786256,8.91051225724687,9.31430807363431,9.08419423288595,9.16396674018464,9.04013462670141,9.63094079633558,8.94410736113175,8.52230039957964,8.8899091257959,8.71714873771407,9.01572123244399,8.41371230703173,9.73231963729369,8.53240541696841,8.90216273446702,9.63878362248664,8.68426487017284,8.59107953477005,9.20484061073049,8.36336473948457,8.78390462616004,9.99572267736175
DHRS7,10.0090649439551,10.8711787510329,10.4811834140428,9.28969253803781,10.5974083958488,11.030048731426,9.83850876661137,9.08427075769579,9.99876887233747,11.719696440249,12.6110066668621,9.97797151727443,11.5591888647927,10.9219305607229,11.2527427530476,10.6953338357446,10.7756152528038,10.8977981899015,9.07509907077146,8.62970779868696,11.694025539133,11.0093080320816,10.1560858718542,9.35125672185653,10.0669327017838,7.85257183226312,11.2767276751551,9.19564223958382,10.5221240481562,10.4690835181857,10.3516933700394,9.65406598089765,10.3760521822372,10.8043375288068,11.2039538363882,9.49349670768666,10.7627310033333,11.2383353844812,10.7839487198973
PWP1,10.313346227022,9.36340881287465,9.27182711806857,9.03824649396263,9.17633466216518,9.15569336300362,9.4435537454241,10.3346290674109,9.95520036782123,9.70438976955754,8.61093080995065,9.8885263700132,10.2017252135834,9.51109367923701,9.3970900652388,8.9513111911093,9.12803053898367,10.062669752574,9.68976238795682,9.78168582490992,9.88528626250144,9.60191547533828,9.40663186069472,10.3593279154632,9.50507428073162,10.0966960993623,9.96974945460079,9.61660599054609,9.07945711026108,10.0396741500839,10.0083439617404,9.64076636738843,9.13741838726152,10.0880937962759,10.6099149566735,9.14328122750469,9.31181632495639,9.88738580450661,10.5561685499352
