,Unnamed: 0,row_name,smiles,auc,finger
6896,154010,ACH-000849,CCCCCCCCCCCCCCCC(=O)OC[C@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc(cc1)[N+]([O-])=O,1.3387018411354898,"fingerprint    [0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0...
Name: CCCCCCCCCCCCCCCC(=O)OC[C@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc(cc1)[N+]([O-])=O, dtype: object"
6897,154020,ACH-000768,CCCCCCCCCCCCCCCC(=O)OC[C@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc(cc1)[N+]([O-])=O,0.98498374615866,"fingerprint    [0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0...
Name: CCCCCCCCCCCCCCCC(=O)OC[C@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc(cc1)[N+]([O-])=O, dtype: object"
6898,154035,ACH-000573,CCCCCCCCCCCCCCCC(=O)OC[C@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc(cc1)[N+]([O-])=O,1.0909237155533,"fingerprint    [0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0...
Name: CCCCCCCCCCCCCCCC(=O)OC[C@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc(cc1)[N+]([O-])=O, dtype: object"
6899,154073,ACH-000212,C[N+](C)(CF)CCO,1.2547775090768998,"fingerprint    [0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0...
Name: C[N+](C)(CF)CCO, dtype: object"
6900,154078,ACH-000856,C[N+](C)(CF)CCO,1.03308383922553,"fingerprint    [0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0...
Name: C[N+](C)(CF)CCO, dtype: object"
6901,154107,ACH-000643,C[N+](C)(CF)CCO,1.31908500069775,"fingerprint    [0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0...
Name: C[N+](C)(CF)CCO, dtype: object"
6902,154109,ACH-000019,C[N+](C)(CF)CCO,0.924685989883412,"fingerprint    [0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0...
Name: C[N+](C)(CF)CCO, dtype: object"
6903,154111,ACH-000374,C[N+](C)(CF)CCO,1.13433715851871,"fingerprint    [0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0...
Name: C[N+](C)(CF)CCO, dtype: object"
6904,154119,ACH-000352,C[N+](C)(CF)CCO,1.01007833181659,"fingerprint    [0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0...
Name: C[N+](C)(CF)CCO, dtype: object"
6905,154243,ACH-000147,C[N+](C)(CF)CCO,1.2527609244497,"fingerprint    [0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0...
Name: C[N+](C)(CF)CCO, dtype: object"
6906,154258,ACH-000277,C[N+](C)(CF)CCO,1.11690053549226,"fingerprint    [0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0...
Name: C[N+](C)(CF)CCO, dtype: object"
6907,154264,ACH-000097,C[N+](C)(CF)CCO,1.0747389502538,"fingerprint    [0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0...
Name: C[N+](C)(CF)CCO, dtype: object"
6908,154319,ACH-000624,C[N+](C)(CF)CCO,1.4096596634190401,"fingerprint    [0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0...
Name: C[N+](C)(CF)CCO, dtype: object"
6909,154324,ACH-000849,C[N+](C)(CF)CCO,1.43408249745568,"fingerprint    [0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0...
Name: C[N+](C)(CF)CCO, dtype: object"
6910,154335,ACH-000768,C[N+](C)(CF)CCO,1.0917655025335602,"fingerprint    [0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0...
Name: C[N+](C)(CF)CCO, dtype: object"
6911,154351,ACH-000573,C[N+](C)(CF)CCO,1.01918331377239,"fingerprint    [0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0...
Name: C[N+](C)(CF)CCO, dtype: object"
6912,154386,ACH-000212,CC(C)(C)CC(=O)OCC(=O)[C@@]1(O)CCC2C3CCC4=CC(=O)C=C[C@]4(C)C3[C@@H](O)C[C@]12C,0.9538136182244641,"fingerprint    [0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0...
Name: CC(C)(C)CC(=O)OCC(=O)[C@@]1(O)CCC2C3CCC4=CC(=O)C=C[C@]4(C)C3[C@@H](O)C[C@]12C, dtype: object"
6913,154391,ACH-000856,CC(C)(C)CC(=O)OCC(=O)[C@@]1(O)CCC2C3CCC4=CC(=O)C=C[C@]4(C)C3[C@@H](O)C[C@]12C,1.09840520825513,"fingerprint    [0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0...
Name: CC(C)(C)CC(=O)OCC(=O)[C@@]1(O)CCC2C3CCC4=CC(=O)C=C[C@]4(C)C3[C@@H](O)C[C@]12C, dtype: object"
6914,154414,ACH-000643,CC(C)(C)CC(=O)OCC(=O)[C@@]1(O)CCC2C3CCC4=CC(=O)C=C[C@]4(C)C3[C@@H](O)C[C@]12C,0.9190500947800809,"fingerprint    [0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0...
Name: CC(C)(C)CC(=O)OCC(=O)[C@@]1(O)CCC2C3CCC4=CC(=O)C=C[C@]4(C)C3[C@@H](O)C[C@]12C, dtype: object"
6915,154416,ACH-000019,CC(C)(C)CC(=O)OCC(=O)[C@@]1(O)CCC2C3CCC4=CC(=O)C=C[C@]4(C)C3[C@@H](O)C[C@]12C,1.02998444520766,"fingerprint    [0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0...
Name: CC(C)(C)CC(=O)OCC(=O)[C@@]1(O)CCC2C3CCC4=CC(=O)C=C[C@]4(C)C3[C@@H](O)C[C@]12C, dtype: object"
6916,154573,ACH-000097,CC(C)(C)CC(=O)OCC(=O)[C@@]1(O)CCC2C3CCC4=CC(=O)C=C[C@]4(C)C3[C@@H](O)C[C@]12C,1.10448120201425,"fingerprint    [0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0...
Name: CC(C)(C)CC(=O)OCC(=O)[C@@]1(O)CCC2C3CCC4=CC(=O)C=C[C@]4(C)C3[C@@H](O)C[C@]12C, dtype: object"
6917,154626,ACH-000624,CC(C)(C)CC(=O)OCC(=O)[C@@]1(O)CCC2C3CCC4=CC(=O)C=C[C@]4(C)C3[C@@H](O)C[C@]12C,1.52991294148803,"fingerprint    [0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0...
Name: CC(C)(C)CC(=O)OCC(=O)[C@@]1(O)CCC2C3CCC4=CC(=O)C=C[C@]4(C)C3[C@@H](O)C[C@]12C, dtype: object"
6918,154631,ACH-000849,CC(C)(C)CC(=O)OCC(=O)[C@@]1(O)CCC2C3CCC4=CC(=O)C=C[C@]4(C)C3[C@@H](O)C[C@]12C,1.46069722908129,"fingerprint    [0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0...
Name: CC(C)(C)CC(=O)OCC(=O)[C@@]1(O)CCC2C3CCC4=CC(=O)C=C[C@]4(C)C3[C@@H](O)C[C@]12C, dtype: object"
6919,154639,ACH-000768,CC(C)(C)CC(=O)OCC(=O)[C@@]1(O)CCC2C3CCC4=CC(=O)C=C[C@]4(C)C3[C@@H](O)C[C@]12C,1.4932036877308301,"fingerprint    [0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0...
Name: CC(C)(C)CC(=O)OCC(=O)[C@@]1(O)CCC2C3CCC4=CC(=O)C=C[C@]4(C)C3[C@@H](O)C[C@]12C, dtype: object"
6920,154694,ACH-000212,Clc1ccccc1C1CS\C(S1)=C(\C#N)n1ccnc1,1.21772399463896,"fingerprint    [0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0...
Name: Clc1ccccc1C1CS\C(S1)=C(\C#N)n1ccnc1, dtype: object"
6921,154698,ACH-000856,Clc1ccccc1C1CS\C(S1)=C(\C#N)n1ccnc1,1.18383387059047,"fingerprint    [0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0...
Name: Clc1ccccc1C1CS\C(S1)=C(\C#N)n1ccnc1, dtype: object"
6922,154728,ACH-000643,Clc1ccccc1C1CS\C(S1)=C(\C#N)n1ccnc1,1.26062286603515,"fingerprint    [0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0...
Name: Clc1ccccc1C1CS\C(S1)=C(\C#N)n1ccnc1, dtype: object"
6923,154730,ACH-000019,Clc1ccccc1C1CS\C(S1)=C(\C#N)n1ccnc1,0.9704520612732671,"fingerprint    [0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0...
Name: Clc1ccccc1C1CS\C(S1)=C(\C#N)n1ccnc1, dtype: object"
6924,154733,ACH-000374,Clc1ccccc1C1CS\C(S1)=C(\C#N)n1ccnc1,0.9217379795564409,"fingerprint    [0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0...
Name: Clc1ccccc1C1CS\C(S1)=C(\C#N)n1ccnc1, dtype: object"
6925,154743,ACH-000352,Clc1ccccc1C1CS\C(S1)=C(\C#N)n1ccnc1,1.72502255654037,"fingerprint    [0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0...
Name: Clc1ccccc1C1CS\C(S1)=C(\C#N)n1ccnc1, dtype: object"
6926,154878,ACH-000147,Clc1ccccc1C1CS\C(S1)=C(\C#N)n1ccnc1,1.21199967360621,"fingerprint    [0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0...
Name: Clc1ccccc1C1CS\C(S1)=C(\C#N)n1ccnc1, dtype: object"
6927,154893,ACH-000277,Clc1ccccc1C1CS\C(S1)=C(\C#N)n1ccnc1,0.945403170121192,"fingerprint    [0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0...
Name: Clc1ccccc1C1CS\C(S1)=C(\C#N)n1ccnc1, dtype: object"
6928,154899,ACH-000097,Clc1ccccc1C1CS\C(S1)=C(\C#N)n1ccnc1,0.957892290361937,"fingerprint    [0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0...
Name: Clc1ccccc1C1CS\C(S1)=C(\C#N)n1ccnc1, dtype: object"
6929,154952,ACH-000624,Clc1ccccc1C1CS\C(S1)=C(\C#N)n1ccnc1,1.30633742770363,"fingerprint    [0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0...
Name: Clc1ccccc1C1CS\C(S1)=C(\C#N)n1ccnc1, dtype: object"
6930,154957,ACH-000849,Clc1ccccc1C1CS\C(S1)=C(\C#N)n1ccnc1,1.41802029841786,"fingerprint    [0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0...
Name: Clc1ccccc1C1CS\C(S1)=C(\C#N)n1ccnc1, dtype: object"
6931,154968,ACH-000768,Clc1ccccc1C1CS\C(S1)=C(\C#N)n1ccnc1,0.9776381812341909,"fingerprint    [0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0...
Name: Clc1ccccc1C1CS\C(S1)=C(\C#N)n1ccnc1, dtype: object"
6932,154985,ACH-000573,Clc1ccccc1C1CS\C(S1)=C(\C#N)n1ccnc1,0.9772969299526949,"fingerprint    [0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0...
Name: Clc1ccccc1C1CS\C(S1)=C(\C#N)n1ccnc1, dtype: object"
6933,155025,ACH-000212,C[C@@H]1O[C@@H](O[C@H]2CC[C@]3(C)C4CC[C@]5(C)[C@H](CC[C@]5(O)C4CCC3=C2)c2ccc(=O)oc2)C(O)C(O)[C@H]1O,0.440377076202889,"fingerprint    [0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0...
Name: C[C@@H]1O[C@@H](O[C@H]2CC[C@]3(C)C4CC[C@]5(C)[C@H](CC[C@]5(O)C4CCC3=C2)c2ccc(=O)oc2)C(O)C(O)[C@H]1O, dtype: object"
6934,155030,ACH-000856,C[C@@H]1O[C@@H](O[C@H]2CC[C@]3(C)C4CC[C@]5(C)[C@H](CC[C@]5(O)C4CCC3=C2)c2ccc(=O)oc2)C(O)C(O)[C@H]1O,0.42706245140117494,"fingerprint    [0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0...
Name: C[C@@H]1O[C@@H](O[C@H]2CC[C@]3(C)C4CC[C@]5(C)[C@H](CC[C@]5(O)C4CCC3=C2)c2ccc(=O)oc2)C(O)C(O)[C@H]1O, dtype: object"
6935,155060,ACH-000643,C[C@@H]1O[C@@H](O[C@H]2CC[C@]3(C)C4CC[C@]5(C)[C@H](CC[C@]5(O)C4CCC3=C2)c2ccc(=O)oc2)C(O)C(O)[C@H]1O,0.345358790866745,"fingerprint    [0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0...
Name: C[C@@H]1O[C@@H](O[C@H]2CC[C@]3(C)C4CC[C@]5(C)[C@H](CC[C@]5(O)C4CCC3=C2)c2ccc(=O)oc2)C(O)C(O)[C@H]1O, dtype: object"
6936,155062,ACH-000019,C[C@@H]1O[C@@H](O[C@H]2CC[C@]3(C)C4CC[C@]5(C)[C@H](CC[C@]5(O)C4CCC3=C2)c2ccc(=O)oc2)C(O)C(O)[C@H]1O,0.464730736710522,"fingerprint    [0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0...
Name: C[C@@H]1O[C@@H](O[C@H]2CC[C@]3(C)C4CC[C@]5(C)[C@H](CC[C@]5(O)C4CCC3=C2)c2ccc(=O)oc2)C(O)C(O)[C@H]1O, dtype: object"
6937,155065,ACH-000374,C[C@@H]1O[C@@H](O[C@H]2CC[C@]3(C)C4CC[C@]5(C)[C@H](CC[C@]5(O)C4CCC3=C2)c2ccc(=O)oc2)C(O)C(O)[C@H]1O,0.40675194035951795,"fingerprint    [0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0...
Name: C[C@@H]1O[C@@H](O[C@H]2CC[C@]3(C)C4CC[C@]5(C)[C@H](CC[C@]5(O)C4CCC3=C2)c2ccc(=O)oc2)C(O)C(O)[C@H]1O, dtype: object"
6938,155075,ACH-000352,C[C@@H]1O[C@@H](O[C@H]2CC[C@]3(C)C4CC[C@]5(C)[C@H](CC[C@]5(O)C4CCC3=C2)c2ccc(=O)oc2)C(O)C(O)[C@H]1O,0.41298479089827,"fingerprint    [0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0...
Name: C[C@@H]1O[C@@H](O[C@H]2CC[C@]3(C)C4CC[C@]5(C)[C@H](CC[C@]5(O)C4CCC3=C2)c2ccc(=O)oc2)C(O)C(O)[C@H]1O, dtype: object"
6939,155210,ACH-000147,C[C@@H]1O[C@@H](O[C@H]2CC[C@]3(C)C4CC[C@]5(C)[C@H](CC[C@]5(O)C4CCC3=C2)c2ccc(=O)oc2)C(O)C(O)[C@H]1O,0.47514883058123997,"fingerprint    [0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0...
Name: C[C@@H]1O[C@@H](O[C@H]2CC[C@]3(C)C4CC[C@]5(C)[C@H](CC[C@]5(O)C4CCC3=C2)c2ccc(=O)oc2)C(O)C(O)[C@H]1O, dtype: object"
6940,155227,ACH-000277,C[C@@H]1O[C@@H](O[C@H]2CC[C@]3(C)C4CC[C@]5(C)[C@H](CC[C@]5(O)C4CCC3=C2)c2ccc(=O)oc2)C(O)C(O)[C@H]1O,0.470957180568721,"fingerprint    [0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0...
Name: C[C@@H]1O[C@@H](O[C@H]2CC[C@]3(C)C4CC[C@]5(C)[C@H](CC[C@]5(O)C4CCC3=C2)c2ccc(=O)oc2)C(O)C(O)[C@H]1O, dtype: object"
6941,155233,ACH-000097,C[C@@H]1O[C@@H](O[C@H]2CC[C@]3(C)C4CC[C@]5(C)[C@H](CC[C@]5(O)C4CCC3=C2)c2ccc(=O)oc2)C(O)C(O)[C@H]1O,0.45353676437640794,"fingerprint    [0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0...
Name: C[C@@H]1O[C@@H](O[C@H]2CC[C@]3(C)C4CC[C@]5(C)[C@H](CC[C@]5(O)C4CCC3=C2)c2ccc(=O)oc2)C(O)C(O)[C@H]1O, dtype: object"
6942,155291,ACH-000624,C[C@@H]1O[C@@H](O[C@H]2CC[C@]3(C)C4CC[C@]5(C)[C@H](CC[C@]5(O)C4CCC3=C2)c2ccc(=O)oc2)C(O)C(O)[C@H]1O,0.511199109457107,"fingerprint    [0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0...
Name: C[C@@H]1O[C@@H](O[C@H]2CC[C@]3(C)C4CC[C@]5(C)[C@H](CC[C@]5(O)C4CCC3=C2)c2ccc(=O)oc2)C(O)C(O)[C@H]1O, dtype: object"
6943,155296,ACH-000849,C[C@@H]1O[C@@H](O[C@H]2CC[C@]3(C)C4CC[C@]5(C)[C@H](CC[C@]5(O)C4CCC3=C2)c2ccc(=O)oc2)C(O)C(O)[C@H]1O,0.425310704775,"fingerprint    [0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0...
Name: C[C@@H]1O[C@@H](O[C@H]2CC[C@]3(C)C4CC[C@]5(C)[C@H](CC[C@]5(O)C4CCC3=C2)c2ccc(=O)oc2)C(O)C(O)[C@H]1O, dtype: object"
6944,155307,ACH-000768,C[C@@H]1O[C@@H](O[C@H]2CC[C@]3(C)C4CC[C@]5(C)[C@H](CC[C@]5(O)C4CCC3=C2)c2ccc(=O)oc2)C(O)C(O)[C@H]1O,0.4559483439055979,"fingerprint    [0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0...
Name: C[C@@H]1O[C@@H](O[C@H]2CC[C@]3(C)C4CC[C@]5(C)[C@H](CC[C@]5(O)C4CCC3=C2)c2ccc(=O)oc2)C(O)C(O)[C@H]1O, dtype: object"
6945,155324,ACH-000573,C[C@@H]1O[C@@H](O[C@H]2CC[C@]3(C)C4CC[C@]5(C)[C@H](CC[C@]5(O)C4CCC3=C2)c2ccc(=O)oc2)C(O)C(O)[C@H]1O,0.322773065182455,"fingerprint    [0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0...
Name: C[C@@H]1O[C@@H](O[C@H]2CC[C@]3(C)C4CC[C@]5(C)[C@H](CC[C@]5(O)C4CCC3=C2)c2ccc(=O)oc2)C(O)C(O)[C@H]1O, dtype: object"
6957,155686,ACH-000643,CN(C)S(=O)(=O)c1ccc2Sc3ccccc3N(CCCN3CCN(C)CC3)c2c1,0.9192525106542851,"fingerprint    [0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0...
Name: CN(C)S(=O)(=O)c1ccc2Sc3ccccc3N(CCCN3CCN(C)CC3)c2c1, dtype: object"
6958,155688,ACH-000019,CN(C)S(=O)(=O)c1ccc2Sc3ccccc3N(CCCN3CCN(C)CC3)c2c1,1.17752274414956,"fingerprint    [0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0...
Name: CN(C)S(=O)(=O)c1ccc2Sc3ccccc3N(CCCN3CCN(C)CC3)c2c1, dtype: object"
6959,155691,ACH-000374,CN(C)S(=O)(=O)c1ccc2Sc3ccccc3N(CCCN3CCN(C)CC3)c2c1,1.14215644828009,"fingerprint    [0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0...
Name: CN(C)S(=O)(=O)c1ccc2Sc3ccccc3N(CCCN3CCN(C)CC3)c2c1, dtype: object"
6960,155696,ACH-000352,CN(C)S(=O)(=O)c1ccc2Sc3ccccc3N(CCCN3CCN(C)CC3)c2c1,0.896828616333023,"fingerprint    [0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0...
Name: CN(C)S(=O)(=O)c1ccc2Sc3ccccc3N(CCCN3CCN(C)CC3)c2c1, dtype: object"
7000,156912,ACH-000212,CCN(CC)CCOC(=O)C(CC1CCCO1)Cc1cccc2ccccc12,1.27631766017453,"fingerprint    [0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0...
Name: CCN(CC)CCOC(=O)C(CC1CCCO1)Cc1cccc2ccccc12, dtype: object"
7001,156944,ACH-000643,CCN(CC)CCOC(=O)C(CC1CCCO1)Cc1cccc2ccccc12,1.3347782944757098,"fingerprint    [0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0...
Name: CCN(CC)CCOC(=O)C(CC1CCCO1)Cc1cccc2ccccc12, dtype: object"
7002,156946,ACH-000019,CCN(CC)CCOC(=O)C(CC1CCCO1)Cc1cccc2ccccc12,1.30114878429407,"fingerprint    [0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0...
Name: CCN(CC)CCOC(=O)C(CC1CCCO1)Cc1cccc2ccccc12, dtype: object"
7003,156949,ACH-000374,CCN(CC)CCOC(=O)C(CC1CCCO1)Cc1cccc2ccccc12,1.1429604770396102,"fingerprint    [0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0...
Name: CCN(CC)CCOC(=O)C(CC1CCCO1)Cc1cccc2ccccc12, dtype: object"
7004,156958,ACH-000352,CCN(CC)CCOC(=O)C(CC1CCCO1)Cc1cccc2ccccc12,1.20848095400481,"fingerprint    [0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0...
Name: CCN(CC)CCOC(=O)C(CC1CCCO1)Cc1cccc2ccccc12, dtype: object"
7005,157088,ACH-000147,CCN(CC)CCOC(=O)C(CC1CCCO1)Cc1cccc2ccccc12,1.26074580395234,"fingerprint    [0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0...
Name: CCN(CC)CCOC(=O)C(CC1CCCO1)Cc1cccc2ccccc12, dtype: object"
7006,157104,ACH-000277,CCN(CC)CCOC(=O)C(CC1CCCO1)Cc1cccc2ccccc12,1.4832671988845199,"fingerprint    [0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0...
Name: CCN(CC)CCOC(=O)C(CC1CCCO1)Cc1cccc2ccccc12, dtype: object"
7007,157110,ACH-000097,CCN(CC)CCOC(=O)C(CC1CCCO1)Cc1cccc2ccccc12,1.23265373161296,"fingerprint    [0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0...
Name: CCN(CC)CCOC(=O)C(CC1CCCO1)Cc1cccc2ccccc12, dtype: object"
7008,157168,ACH-000849,CCN(CC)CCOC(=O)C(CC1CCCO1)Cc1cccc2ccccc12,1.55359869687913,"fingerprint    [0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0...
Name: CCN(CC)CCOC(=O)C(CC1CCCO1)Cc1cccc2ccccc12, dtype: object"
7009,157179,ACH-000768,CCN(CC)CCOC(=O)C(CC1CCCO1)Cc1cccc2ccccc12,1.33299472057754,"fingerprint    [0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0...
Name: CCN(CC)CCOC(=O)C(CC1CCCO1)Cc1cccc2ccccc12, dtype: object"
7010,157194,ACH-000573,CCN(CC)CCOC(=O)C(CC1CCCO1)Cc1cccc2ccccc12,1.3340707486451102,"fingerprint    [0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0...
Name: CCN(CC)CCOC(=O)C(CC1CCCO1)Cc1cccc2ccccc12, dtype: object"
7037,157898,ACH-000212,Cn1c2ncn(CCOC(=O)C(C)(C)Oc3ccc(Cl)cc3)c2c(=O)n(C)c1=O,1.3736703500172702,"fingerprint    [0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0...
Name: Cn1c2ncn(CCOC(=O)C(C)(C)Oc3ccc(Cl)cc3)c2c(=O)n(C)c1=O, dtype: object"
7038,157901,ACH-000856,Cn1c2ncn(CCOC(=O)C(C)(C)Oc3ccc(Cl)cc3)c2c(=O)n(C)c1=O,1.19064053687676,"fingerprint    [0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0...
Name: Cn1c2ncn(CCOC(=O)C(C)(C)Oc3ccc(Cl)cc3)c2c(=O)n(C)c1=O, dtype: object"
7039,157929,ACH-000643,Cn1c2ncn(CCOC(=O)C(C)(C)Oc3ccc(Cl)cc3)c2c(=O)n(C)c1=O,1.41969770347716,"fingerprint    [0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0...
Name: Cn1c2ncn(CCOC(=O)C(C)(C)Oc3ccc(Cl)cc3)c2c(=O)n(C)c1=O, dtype: object"
7040,157931,ACH-000019,Cn1c2ncn(CCOC(=O)C(C)(C)Oc3ccc(Cl)cc3)c2c(=O)n(C)c1=O,1.5487605257707802,"fingerprint    [0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0...
Name: Cn1c2ncn(CCOC(=O)C(C)(C)Oc3ccc(Cl)cc3)c2c(=O)n(C)c1=O, dtype: object"
7041,157933,ACH-000374,Cn1c2ncn(CCOC(=O)C(C)(C)Oc3ccc(Cl)cc3)c2c(=O)n(C)c1=O,1.0843877042871999,"fingerprint    [0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0...
Name: Cn1c2ncn(CCOC(=O)C(C)(C)Oc3ccc(Cl)cc3)c2c(=O)n(C)c1=O, dtype: object"
7042,157942,ACH-000352,Cn1c2ncn(CCOC(=O)C(C)(C)Oc3ccc(Cl)cc3)c2c(=O)n(C)c1=O,1.26590284790803,"fingerprint    [0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0...
Name: Cn1c2ncn(CCOC(=O)C(C)(C)Oc3ccc(Cl)cc3)c2c(=O)n(C)c1=O, dtype: object"
7043,158066,ACH-000147,Cn1c2ncn(CCOC(=O)C(C)(C)Oc3ccc(Cl)cc3)c2c(=O)n(C)c1=O,1.26180142077501,"fingerprint    [0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0...
Name: Cn1c2ncn(CCOC(=O)C(C)(C)Oc3ccc(Cl)cc3)c2c(=O)n(C)c1=O, dtype: object"
